358.3125, 358.3125
357.9375, 357.9375
357.75, 357.75
357.25, 357.25
357.625, 357.625
357.875, 357.875
357.875, 357.875
357.875, 357.875
357.875, 357.875
358.25, 358.25
358.3125, 358.3125
358.6875, 358.6875
358.9375, 358.9375
359.0625, 359.0625
359.25, 359.25
359.375, 359.375
358.625, 358.625
358.0625, 358.0625
356.125, 356.125
354.875, 354.875
354.1875, 354.1875
351.6875, 351.6875
350.8125, 350.8125
350.8125, 350.8125
350.1875, 350.1875
349.0625, 349.0625
348.0, 348.0
346.375, 346.375
345.6875, 345.6875
343.6875, 343.6875
342.25, 342.25
342.0, 342.0
342.0, 342.0
341.1875, 341.1875
340.5625, 340.5625
339.4375, 339.4375
338.875, 338.875
338.25, 338.25
337.5, 337.5
337.5625, 337.5625
337.8125, 337.8125
337.25, 337.25
335.75, 335.75
334.8125, 334.8125
333.625, 333.625
332.75, 332.75
331.0, 331.0
330.75, 330.75
331.125, 331.125
331.0625, 331.0625
331.25, 331.25
331.0625, 331.0625
330.0625, 330.0625
329.125, 329.125
328.75, 328.75
327.625, 327.625
327.0, 327.0
327.0, 327.0
327.0, 327.0
326.25, 326.25
325.125, 325.125
325.0625, 325.0625
324.625, 324.625
322.875, 322.875
322.4375, 322.4375
322.0625, 322.0625
321.4375, 321.4375
319.375, 319.375
319.125, 319.125
319.125, 319.125
319.375, 319.375
318.6875, 318.6875
317.625, 317.625
316.875, 316.875
316.875, 316.875
316.375, 316.375
315.6875, 315.6875
315.4375, 315.4375
314.3125, 314.3125
312.8125, 312.8125
312.875, 312.875
313.125, 313.125
314.125, 314.125
314.375, 314.375
314.25, 314.25
313.5, 313.5
313.125, 313.125
313.5625, 313.5625
313.75, 313.75
313.75, 313.75
314.0625, 314.0625
314.0, 314.0
313.875, 313.875
313.875, 313.875
313.8125, 313.8125
314.0, 314.0
314.0, 314.0
314.25, 314.25
314.3125, 314.3125
314.1875, 314.1875
314.125, 314.125
314.3125, 314.3125
315.0, 315.0
315.5625, 315.5625
315.5, 315.5
314.6875, 314.6875
314.5625, 314.5625
315.0625, 315.0625
314.625, 314.625
314.5625, 314.5625
314.0625, 314.0625
313.4375, 313.4375
313.5625, 313.5625
314.0, 314.0
314.25, 314.25
315.1875, 315.1875
314.75, 314.75
314.4375, 314.4375
314.5625, 314.5625
314.375, 314.375
314.375, 314.375
314.3125, 314.3125
313.3125, 313.3125
312.875, 312.875
313.3125, 313.3125
314.4375, 314.4375
315.3125, 315.3125
315.375, 315.375
315.0, 315.0
314.5625, 314.5625
314.5, 314.5
314.0625, 314.0625
314.0625, 314.0625
313.5, 313.5
313.0625, 313.0625
312.8125, 312.8125
313.5, 313.5
313.5625, 313.5625
313.5625, 313.5625
313.6875, 313.6875
314.25, 314.25
314.1875, 314.1875
314.0625, 314.0625
313.5, 313.5
313.125, 313.125
313.0625, 313.0625
312.9375, 312.9375
313.4375, 313.4375
313.75, 313.75
313.0625, 313.0625
313.0625, 313.0625
313.125, 313.125
313.25, 313.25
313.8125, 313.8125
313.75, 313.75
312.4375, 312.4375
312.4375, 312.4375
312.6875, 312.6875
312.875, 312.875
312.4375, 312.4375
312.9375, 312.9375
313.375, 313.375
312.375, 312.375
312.1875, 312.1875
312.125, 312.125
311.625, 311.625
311.125, 311.125
311.5, 311.5
312.0, 312.0
311.4375, 311.4375
311.375, 311.375
311.8125, 311.8125
311.6875, 311.6875
311.375, 311.375
310.875, 310.875
309.8125, 309.8125
310.1875, 310.1875
310.6875, 310.6875
311.3125, 311.3125
311.625, 311.625
310.8125, 310.8125
311.125, 311.125
311.4375, 311.4375
311.5, 311.5
311.1875, 311.1875
310.5, 310.5
309.9375, 309.9375
309.875, 309.875
310.9375, 310.9375
312.0, 312.0
311.4375, 311.4375
311.0625, 311.0625
311.4375, 311.4375
311.3125, 311.3125
311.125, 311.125
311.375, 311.375
310.5, 310.5
309.75, 309.75
309.75, 309.75
310.0, 310.0
312.0625, 312.0625
311.625, 311.625
311.625, 311.625
311.375, 311.375
311.25, 311.25
310.5625, 310.5625
310.5, 310.5
310.3125, 310.3125
311.0625, 311.0625
311.5, 311.5
311.625, 311.625
311.8125, 311.8125
311.9375, 311.9375
311.9375, 311.9375
311.5, 311.5
311.0625, 311.0625
310.4375, 310.4375
310.6875, 310.6875
311.375, 311.375
311.4375, 311.4375
311.125, 311.125
311.125, 311.125
311.375, 311.375
311.6875, 311.6875
312.0, 312.0
310.6875, 310.6875
310.8125, 310.8125
310.9375, 310.9375
310.9375, 310.9375
311.4375, 311.4375
311.4375, 311.4375
310.9375, 310.9375
311.0625, 311.0625
310.75, 310.75
311.75, 311.75
311.75, 311.75
310.75, 310.75
310.8125, 310.8125
311.125, 311.125
311.625, 311.625
311.3125, 311.3125
311.25, 311.25
311.4375, 311.4375
311.3125, 311.3125
311.125, 311.125
310.875, 310.875
310.625, 310.625
310.5, 310.5
311.125, 311.125
311.6875, 311.6875
311.6875, 311.6875
311.0625, 311.0625
311.3125, 311.3125
311.25, 311.25
311.3125, 311.3125
311.0625, 311.0625
309.875, 309.875
309.8125, 309.8125
310.3125, 310.3125
311.625, 311.625
311.9375, 311.9375
311.25, 311.25
311.25, 311.25
311.25, 311.25
311.0625, 311.0625
310.6875, 310.6875
309.9375, 309.9375
309.75, 309.75
310.6875, 310.6875
311.3125, 311.3125
311.625, 311.625
311.5, 311.5
311.3125, 311.3125
311.125, 311.125
311.125, 311.125
310.375, 310.375
310.375, 310.375
310.3125, 310.3125
310.125, 310.125
310.625, 310.625
310.8125, 310.8125
311.0, 311.0
311.1875, 311.1875
311.4375, 311.4375
311.25, 311.25
310.5625, 310.5625
310.25, 310.25
310.75, 310.75
311.125, 311.125
311.1875, 311.1875
310.75, 310.75
310.6875, 310.6875
311.0, 311.0
311.375, 311.375
311.9375, 311.9375
311.25, 311.25
310.375, 310.375
310.625, 310.625
310.625, 310.625
311.5, 311.5
311.625, 311.625
311.0, 311.0
310.8125, 310.8125
310.6875, 310.6875
310.6875, 310.6875
311.1875, 311.1875
311.75, 311.75
311.125, 311.125
310.9375, 310.9375
311.0625, 311.0625
311.6875, 311.6875
311.5625, 311.5625
311.375, 311.375
311.5, 311.5
311.0625, 311.0625
311.0, 311.0
311.125, 311.125
311.3125, 311.3125
311.125, 311.125
310.8125, 310.8125
310.75, 310.75
311.5625, 311.5625
311.0625, 311.0625
310.9375, 310.9375
311.1875, 311.1875
311.0625, 311.0625
310.6875, 310.6875
310.6875, 310.6875
310.0, 310.0
310.25, 310.25
310.8125, 310.8125
311.625, 311.625
311.0625, 311.0625
310.8125, 310.8125
311.3125, 311.3125
310.9375, 310.9375
311.25, 311.25
310.9375, 310.9375
310.0625, 310.0625
309.375, 309.375
309.5, 309.5
310.125, 310.125
311.625, 311.625
311.625, 311.625
311.375, 311.375
311.1875, 311.1875
311.1875, 311.1875
310.9375, 310.9375
310.6875, 310.6875
309.875, 309.875
309.625, 309.625
309.625, 309.625
309.375, 309.375
309.75, 309.75
310.5, 310.5
310.625, 310.625
310.625, 310.625
311.0625, 311.0625
311.0, 311.0
310.875, 310.875
310.4375, 310.4375
309.625, 309.625
310.0, 310.0
310.3125, 310.3125
310.4375, 310.4375
310.125, 310.125
310.125, 310.125
310.625, 310.625
311.0625, 311.0625
311.125, 311.125
310.875, 310.875
309.9375, 309.9375
309.875, 309.875
310.0625, 310.0625
310.0, 310.0
309.875, 309.875
309.875, 309.875
309.8125, 309.8125
309.875, 309.875
309.875, 309.875
310.0625, 310.0625
310.25, 310.25
310.4375, 310.4375
311.125, 311.125
311.375, 311.375
311.375, 311.375
312.0, 312.0
313.125, 313.125
314.1875, 314.1875
315.5, 315.5
316.75, 316.75
317.1875, 317.1875
318.25, 318.25
319.3125, 319.3125
320.75, 320.75
321.4375, 321.4375
321.1875, 321.1875
322.5625, 322.5625
322.5625, 322.5625
322.9375, 322.9375
324.75, 324.75
325.5625, 325.5625
326.5, 326.5
327.375, 327.375
328.125, 328.125
329.5625, 329.5625
329.5625, 329.5625
329.875, 329.875
330.4375, 330.4375
331.1875, 331.1875
331.875, 331.875
333.0625, 333.0625
333.8125, 333.8125
334.6875, 334.6875
